id_article;id_servicio;id_institucion;id_version;nombre;url;descripcion;proveedor;tipo_servicio;producto;nombre_alternativo;direccion;email;telefono;canal_disponible;alcance;audiencia;operador;version;structureid
35638;35640;14235;335720;Acceso a los archivos de comunicación y de prensa de la SNNA;http://www.snna.gov.py/;"Solicitud de acceso vía internet,  fax o personalmente a la información pública generada  en la Dirección Comercial de la SNNA.";Secretaría Nacional de la Niñez y Adolescencia;Solicitud;Acceso a la información pública;"";Avenida Mariscal López 1662 e/ Bernardino Caballero y Rodó;comunicación@snna.gov.py;595 (21) 207 162;"";Territorio Nacional;Ciudadanía;"";1.5;11057
35649;35651;13817;614319;"Inscripciones de nacimiento, matrimonio y defunción";http://www.registrocivil.gov.py;"Registro en los Libros correspondientes de: nacimiento, matrimonio y defunción.";"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";Registros del estado civil de las personas: inscripciones;"Registro de nacimiento, matrimonio o defunción en el libro correspondiente.";-;"Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción -
y Oficinas Registrales de todo el país";SD;"595 (21) 560 400 / 06
Fax : 595 (21) 560 400 / 06 - Int 218";"";Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/inscripciones-de-nacimiento-matrimonio-y-defuncion/;1.2;11057
35677;35679;14235;221732;Centro de llamadas de ayuda e información;http://www.snna.gov.py/articulo/42-fono-ayuda.html#.Uz2N7XaSxoA;"Línea telefónica de ayuda para brindar información y orientación en casos de vulnerabilidad de derechos de niños, de niñas y de adolescentes.";Secretaría Nacional de la Niñez y Adolescencia;Atención telefónica;Brindar información y orientación;"";Avenida Mariscal López 1662 e/ Acá Carayá;fonoayuda@snna.gov.py;147 o   595 (21) 207 160;"";Territorio Nacional;"- Niñas, niños y adolescentes que reciben malos tratos.

	- Niñas, niños y adolescentes que necesitan conversar y recibir orientación sobre temas que les importan.

	- Docentes, líderes comunitarios, personas que trabajan de la salud, mamás, papás, abuelas, tíos, primas y cualquier persona que esté en conocimiento de una situación de vulneración de derechos de niñas, niños y adolescentes y necesiten saber qué deben hacer.";http://www.snna.gov.py/articulo/42-fono-ayuda.html#.Uz2N7XaSxoA;1.8;11057
35703;35705;14235;335725;Inscripción de en el registro de organizaciones no gubernamentales (ONGs) de la Secretaría;http://www.snna.gov.py/;Inscripción en el Registro de Organizaciones No Gubernamentales (ONGs) para su reconocimiento como entidad dedicada a la problemática de la niñez y de la adolescencia.;Secretaría Nacional de la Niñez y Adolescencia;Inscripción;Inscripción en el Registro de Organizaciones No Gubernamentales;"";Avenida Mariscal López Nº 1579 casi Pitiantuta;comunicacion@snna.gov.py;595 (21) 207 164;"";Territorio Nacional;Organizaciones No Gubernamentales (ONGs);"";1.4;11057
35741;35743;14235;335741;"Restitución internacional de niños, niñas y adolescentes";http://www.snna.gov.py/;Solicitud realizada para obtención de la restitución del menor de edad retenido o sustraído en el extranjero.;Secretaría Nacional de la Niñez y Adolescencia;Solicitud;Restitución del menor de edad retenido o sustraído;"";Avenida Mariscal López 1662 e/ Bernardino Caballero y Rodó;restitucion.internacional.py@gmail.com;595 (21) 207 160;"";Nivel Nacional;Personas fisicas o juridicas que solicitan  la restitución de un menor de edad retenido o sustraído en el extranjero;"";1.4;11057
35756;35758;14235;335760;Transferencia financiera a entidades educativas sin fines de lucro;http://www.snna.gov.py/;Solicitud de transferencia financiera a entidades educativas sin fines de lucro.;Secretaría Nacional de la Niñez y Adolescencia;Solicitud;Transferencia financiera;"";Avenida Mariscal López 1662 e/ Bernardino Caballero y Rodó;planificacion@snna.gov.py;595 (21) 207 160;"";Territorio Nacional;Entidades educativas sin fines de lucro;"";1.4;11057
35827;35829;13817;616386;Libertad;http://ministeriodejusticia.gov.py/;"Orden judicial administrativa de liberación del ciudadano recluido, quien recupera sus derechos cívicos para su reinserción en la sociedad.";"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General de Establecimientos Penitenciarios y Centros Educativos";"Proceso policial, judicial, penal y administrativo";Dictamen para Resolución de liberación del ciudadano;-;Calle Estados Unidos entre Rca. de Colombia y Av. Gaspar Rodriguez de Francia / Asunción;SD;595 (21) 450 519 / 458 189;"";Global;Ciudadano/a condenados;http://www.tramitesparaguay.gov.py/libertad/;1.4;11057
36048;36050;13852;689922;Habilitación de estación de servicio para cargas de garrafas de gas licuado de petróleo  (GLP);http://www.mic.gov.py;Solicitud de autorización de carga de garrafas de GLP de uso domiciliario en la estación de servicios interesada.;"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección General de Combustibles -
Área:
DIRECCIÓN DE GAS LICUADO DE PETRÓLEO";Solicitud de autorización de farga de garrafas de GLP de uso domiciliario en la estación de servicios interesada.;Habilitación;"";Avda. Mariscal López 3333 y Dr. Weiss / Asunción;SD;"595 (21) 616 3079
Fax:
595 (21) 616 3070";El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.;"El trámite es presencial, cuando la presencia física de la persona es indispensable para realizar el trámite.";Todo el territorio nacional;http://www.tramitesparaguay.gov.py/habilitacion-de-estacion-de-servicio-para-cargas-de-garrafas-de-gas-licuado-de-petroleo-glp-de-uso-domiciliario/#tipoTramite;1.2;11057
36105;36107;13817;614286;Inversión de apellidos;http://www.registrocivil.gov.py;"Inscripción de la Orden judicial de inversión de apellidos en el Libro de registro habilitado para el efecto de nacimiento, matrimonio, defunción.";"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";Registros del estado civil de las personas: inscripciones;Inscripción de la inversión de apellidos en el Registro correspondiente;-;Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción;SD;"595 (21) 560 400 / 06
Fax : 595 (21) 560 400 / 06 - Int 218";"";Nacional;Solicitante o interesado;http://www.tramitesparaguay.gov.py/inversion-de-apellidos/;1.1;11057
36135;36137;13817;614265;Opción de nacionalidad (certificado de nacimiento como paraguayo natural);http://www.registrocivil.gov.py;Inscripción en el Libro de Registro de nacimiento respectivo.;"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";Registros del estado civil de las personas: inscripciones;Inscripción de nacimiento en el Libro de Registro respectivo.;-;Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción;SD;"595 (21) 560 400 / 06
Fax : 595 (21) 560 400 / 06 - Int 218";"";Nacional;Solicitante;http://www.tramitesparaguay.gov.py/opcion-de-nacionalidad-certificado-de-nacimiento-como-paraguayo-natural/;1.2;11057
36207;36209;13636;535773;Legalización de certificados médicos;www.mre.gov.py;Certificación de la firma del funcionario autorizado de la Dirección de Control de Profesiones y Establecimientos de Salud del Ministerio de Salud Pública y Bienestar Social.;"Ministerio de Relaciones Exteriores, Dirección de Legalizaciones - Servicio de Atención al Público";Consiste en certificar la firma del funcionario autorizado de la dirección de control de profesiones y establecimientos de salud del Ministerio de Salud Pública y Bienestar Social.;Certificados;-;Palma y 14 de Mayo - Edif. Bancopar / Asunción;legalizaciones@mre.gov.py;595 (21) 443 779;"";Territorio Nacional;CIudadanía;http://www.tramitesparaguay.gov.py/legalizacion-de-certificados-medicos/;1.2;11057
36218;36220;13852;691238;Habilitación de estaciones de servicios de combustibles líquidos;http://www.mic.gov.py;Solicitud realizada por una empresa distribuidora para la obtención de la autorización para el funcionamiento de estaciones de servicios de combustibles líquidos.;"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección General de Combustibles -
Área:
DIRECCIÓN DE COMBUSTIBLES LÍQUIDOS";Solicitud realizada por una empresa distribuidora para la obtención de la autorización para el funcionamiento de estaciones de servicios de combustibles líquidos.;Habilitación;"";Avda. Mariscal López 3333 y Dr. Weiss / Villa Morra - Asunción;SD;"595 (21) 616 3071
Fax: 595 (21) 616 3070";El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.;Todo Paraguay;Ciudadnía;http://www.tramitesparaguay.gov.py/habilitacion-de-estaciones-de-servicios-de-combustibles-liquidos/#tipoTramite;1.3;11057
36227;36229;13636;535796;Legalización de conocimiento de embarque;www.mre.gov.py;Certificación de la firma del funcionario autorizado de la representación consular si es reposición consular y certificación de la firma del funcionario autorizado de Aduana si es reposición consular y multa.;"MINISTERIO DE RELACIONES EXTERIORES
Dirección de Legalizaciones
SERVICIO DE ATENCIÓN AL PÚBLICO";Consiste en certificar firma del funcionario autorizado de la representación consular si es reposición consular y certificar firma del funcionario autorizado de Aduana si es reposición consular y multa.;Certificados;-;Palma y 14 de Mayo - Edif. Bancopar / Asunción;legalizaciones@mre.gov.py;595 (21) 443 779;"";Territorio Nacional;CIudadanía;http://www.tramitesparaguay.gov.py/legalizacion-de-conocimiento-de-embarque/;1.2;11057
36238;36240;13817;614255;Reconocimiento de filiación;http://www.registrocivil.gov.py;Inscripción del reconocimiento de filiación en el Libro del Acta correspondiente. Inscripción en nota marginal de la primera inscripción.;"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";Registro del estado civil de las personas: inscripciones;Inscripción del reconocimiento de filiación;-;Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción;SD;"595 (21) 560 400 / 06
Fax : 595 (21) 560 400 / 06 - Int 218";"";Nacional;Solicitante interesado;http://www.tramitesparaguay.gov.py/reconocimiento-de-filiacion/;1.2;11057
36249;36251;13817;614530;Reconstitución administrativa;http://www.registrocivil.gov.py;"Solicitud de reconstitución de un Acta de nacimiento, de matrimonio o de defunción.";"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";"Certificados, Antecedentes, Constancias";Acta y/ Certificado reconstituidos y registrados en los los libros correspondientes.;-;Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción;SD;"595 (21) 560 400 / 06
Fax : 595 (21) 560 400 / 06 - Int 218";"";Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/reconstitucion-administrativa/;1.1;11057
36260;36262;13817;614536;Inscripción de empresas unipersonales en el registro patronal;http://ministeriodejusticia.gov.py/;Inscripción en el registro patronal habilitado por la autoridad administrativa del trabajo en un plazo máximo de sesenta días desde el inicio de la relación laboral.;"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Viceministerio de Empleo y Seguridad Social";Registros de identidad;Registro de personas juridicas y empresas unipersonales en el Registro Nacional del Trabajo;-;Edificio Corfan - Paraguari y Herrera;SD;595 (21) 451-245 / 595 (21) 0800 117 100;"";Nacional;Empresas y organizaciones;http://www.tramitesparaguay.gov.py/inscripcion-de-empresas-unipersonales-en-el-registro-patronal/;1.2;11057
36269;36271;13636;536366;Legalización de constancias de colegios y universidades;www.mre.gov.py;Certificación de la firma del funcionario autorizado del Ministerio de Educación y Cultura;"MINISTERIO DE RELACIONES EXTERIORES
Dirección de Legalizaciones
SERVICIO DE ATENCIÓN AL PÚBLICO";Consiste en certificar la firma del funcionario autorizado del Ministerio de Educación y Cultura.;Certificados;-;Palma y 14 de Mayo - Edif. Bancopar / Asunción;legalizaciones@mre.gov.py;595 (21) 443 779;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/legalizacion-de-constancias-de-colegios-y-universidades/;1.4;11057
36281;36283;13817;616033;Rectificación administrativa de actas;http://www.registrocivil.gov.py;Solicitud de rectificación de Acta relacionado con la identidad de una persona.;"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";Registros del estado civil de las personas: inscripciones;Actas rectificadas de errores materiales subsanables;-;Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción;dgrec@mjt.gov.py;"595 (21) 560 400 / 06
595 (21) 560 400 / 06 - Int. 218";"";Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/rectificacion-administrativa-de-actas/;1.2;11057
73997;73999;50527;626636;Entrega de mercaderías importadas;www. dinac.gov.py;"Recepción, almacenaje y entrega de mercaderías.";"Dirección Nacional de Aeronáutica Civil (DINAC) /
Dirección de Aeronáutica - Gerencia de Cargas";"Comercio, Industria: servicio de asitencia";Entrega de mercaderías;-;Aeropuerto Internacional Silvio Pettirossi / Luque;SD;"595 (21) 645 600/5 - Int.:2288
Fax.: 595 (21) 646 119";"";Territorio Nacional;"Ciudadanía, empresas, organizaciones";http://www.tramitesparaguay.gov.py/entrega-de-mercaderias-importadas/;1.2;11057
36305;36307;13852;691311;Registro de importadores de azúcar;http://www.mic.gov.py;"Solicitud de registro como de importadores de azúcar, según lo establecido en las Resoluciones: Nº 251/02, Nº 631/08 y Nº 82/09.";"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección de Comercio Interior -
Área:
NORMAS Y DISCIPLINAS COMERCIALES";"Solicitud de registro como de importadores de azúcar, según lo establecido en las resoluciones: nº 251/02, nº 631/08 y nº 82/09.";Registro de importadores;"";Avda. Mariscal López 3333 y Dr. Weiss / Villa Morra - Asunción;SD;"595 (21) 616 3066
Fax: 595 (21) 616 3066";"El trámite es presencial, cuando la presencia física de la persona es indispensable para realizar el trámite.";Territorio Nacional;Ciudadania;http://www.tramitesparaguay.gov.py/registro-de-importadores-de-azucar/;1.1;11057
36320;36322;13636;536397;"Legalización de constitución de sociedad, estatuto social, acta de asamblea, balance general de sociedad, fusión de sociedades, poderes generales y especiales, permiso para conducir, autorizaciones y constancias en general";www.mre.gov.py;Certificación de la firma del funcionario autorizado de las instituciones que emiten las documentaciones a legalizar.;"MINISTERIO DE RELACIONES EXTERIORES
Dirección de Legalizaciones
SERVICIO DE ATENCIÓN AL PÚBLICO";Consiste en certificar la firma del funcionario autorizado del Ministerio de Justicia y Trabajo.;Certificados;-;Palma y 14 de Mayo - Edif. Bancopar / Asunción;legalizaciones@mre.gov.py;595 (21) 443 779;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/legalizacion-de-constitucion-de-sociedad-estatuto-social-acta-de-asamblea-balance-general-de-sociedad-fusion-de-sociedades-poderes-generales-y-especiales-permiso-para-conducir-autorizaciones-y/;1.2;11057
